URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/anc-b8-de27,StructureDefinition/anc-b6-de109,StructureDefinition/anc-b8-de22,StructureDefinition/anc-b8-de23,StructureDefinition/anc-b9-de33,StructureDefinition/anc-b7-de18,StructureDefinition/anc-b6-de99,StructureDefinition/anc-b8-de20,StructureDefinition/anc-b9-de102,StructureDefinition/anc-b8-de21,StructureDefinition/anc-b6-de15,StructureDefinition/anc-b9-de186,StructureDefinition/anc-b9-de187,StructureDefinition/anc-b6-de14,StructureDefinition/anc-b9-de1,StructureDefinition/anc-b8-de129,StructureDefinition/anc-b10-de220,StructureDefinition/anc-b10-de221,StructureDefinition/anc-b10-de188,StructureDefinition/anc-b8-de19,StructureDefinition/anc-b10-de222,StructureDefinition/anc-b10-de224,StructureDefinition/anc-b8-de37,StructureDefinition/anc-observationnotdone,StructureDefinition/anc-b8-de38,StructureDefinition/anc-b8-de39,StructureDefinition/anc-b9-de191,StructureDefinition/anc-b8-de34,StructureDefinition/anc-b9-de41,StructureDefinition/anc-b9-de192,StructureDefinition/anc-b8-de35,StructureDefinition/anc-b6-de83,StructureDefinition/anc-b8-de36,StructureDefinition/anc-b9-de190,StructureDefinition/anc-b8-de121,StructureDefinition/anc-b9-de45,StructureDefinition/anc-b8-de122,StructureDefinition/anc-b9-de116,StructureDefinition/anc-b9-de113,StructureDefinition/anc-b9-de48,StructureDefinition/anc-b8-de128,StructureDefinition/anc-b9-de110,StructureDefinition/anc-b7-de97,StructureDefinition/anc-b6-de100,StructureDefinition/anc-b9-de9,StructureDefinition/anc-b9-de107,StructureDefinition/anc-b6-de105,StructureDefinition/anc-b10-de233,StructureDefinition/anc-b7-de98,StructureDefinition/anc-end-24,StructureDefinition/anc-end-25,StructureDefinition/anc-end-23,StructureDefinition/anc-b9-de55,StructureDefinition/anc-b6-de72,StructureDefinition/anc-b9-de59,StructureDefinition/anc-b9-de124,StructureDefinition/anc-b9-de58,StructureDefinition/anc-c-de5,StructureDefinition/anc-b4-de1,StructureDefinition/anc-b7-de43,StructureDefinition/anc-b8-de15,StructureDefinition/anc-b8-de16,StructureDefinition/anc-b8-de17,StructureDefinition/anc-b9-de62,StructureDefinition/anc-end-12,StructureDefinition/anc-b8-de95,StructureDefinition/anc-b7-ded9,StructureDefinition/anc-b9-de138,StructureDefinition/anc-b8-de10,StructureDefinition/anc-b8-de92,StructureDefinition/anc-b8-de93,StructureDefinition/anc-end-17,StructureDefinition/anc-end-18,StructureDefinition/anc-b9-de132,StructureDefinition/anc-b8-de94,StructureDefinition/anc-b10-de137,StructureDefinition/anc-b6-de160,StructureDefinition/anc-b6-de161,StructureDefinition/anc-b9-de129,StructureDefinition/anc-b5-de48,StructureDefinition/anc-b6-de51,StructureDefinition/anc-b9-de74,StructureDefinition/anc-b9-de77,StructureDefinition/anc-b9-de144,StructureDefinition/anc-b6-de57,StructureDefinition/anc-b8-de61,StructureDefinition/anc-b6-de153,StructureDefinition/anc-b6-de154,StructureDefinition/anc-b6-de155,StructureDefinition/anc-end-40,StructureDefinition/anc-b8-de5,StructureDefinition/anc-b8-de4,StructureDefinition/anc-b6-de156,StructureDefinition/anc-b8-de3,StructureDefinition/anc-b8-de2,StructureDefinition/anc-b10-de145,StructureDefinition/anc-b8-de1,StructureDefinition/anc-a-de13,StructureDefinition/anc-end-38,StructureDefinition/anc-b9-de150,StructureDefinition/anc-b8-de79,StructureDefinition/anc-b9-de89,StructureDefinition/who-observation,StructureDefinition/anc-b9-de156,StructureDefinition/anc-b8-de71,StructureDefinition/anc-end-39,StructureDefinition/anc-b6-de145,StructureDefinition/anc-b6-de146,StructureDefinition/anc-b9-de80,StructureDefinition/anc-b9-de162,StructureDefinition/anc-b9-de92,StructureDefinition/anc-b9-de163,StructureDefinition/anc-b8-de49,StructureDefinition/anc-b5-de5,StructureDefinition/who-observationnotdone,StructureDefinition/anc-b9-de98,StructureDefinition/anc-b8-de110,StructureDefinition/anc-b6-de33,StructureDefinition/anc-b9-de13,StructureDefinition/anc-b6-de34,StructureDefinition/anc-b8-de111,StructureDefinition/anc-b9-de168,StructureDefinition/anc-end-1,StructureDefinition/anc-b6-de31,StructureDefinition/anc-b9-de169,StructureDefinition/anc-b6-de32,StructureDefinition/anc-b9-de166,StructureDefinition/anc-b9-de167,StructureDefinition/anc-b9-de164,StructureDefinition/anc-b8-de117,StructureDefinition/anc-b9-de165,StructureDefinition/anc-b8-de107,StructureDefinition/anc-b8-de108,StructureDefinition/anc-b8-de109,StructureDefinition/anc-b6-de139,StructureDefinition/anc-observation,StructureDefinition/anc-b7-de1,StructureDefinition/anc-b9-de172,StructureDefinition/anc-b9-de214,StructureDefinition/anc-b9-de24,StructureDefinition/anc-b6-de22,StructureDefinition/anc-b8-de100,StructureDefinition/anc-b9-de177,StructureDefinition/anc-b6-de26,StructureDefinition/anc-b6-de27,StructureDefinition/anc-b8-de105,StructureDefinition/anc-b6-de24,StructureDefinition/anc-b8-de50,StructureDefinition/anc-b8-de106,StructureDefinition/anc-b6-de25,StructureDefinition/anc-b9-de29,StructureDefinition/anc-b10-de216,StructureDefinition/anc-b6-de17,StructureDefinition/anc-b6-de18,StructureDefinition/anc-b10-de217,StructureDefinition/anc-b10-de218,StructureDefinition/anc-b7-de71,StructureDefinition/anc-b10-de219,StructureDefinition/anc-b9-de206","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/anc-practitionerrole,StructureDefinition/who-location,StructureDefinition/anc-location,StructureDefinition/referral-provider,StructureDefinition/who-medicationrequest,StructureDefinition/iron-supplement,StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de95,StructureDefinition/anc-medicationrequest,StructureDefinition/vitamin-a-supplement,StructureDefinition/who-practitionerrole,StructureDefinition/anc-b10-de132","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.425",ProcedureDeviceActionCodes,Procedure Device Action Codes,"Example codes indicating the change that happened to the device during the procedure.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/blood-type-test,StructureDefinition/anc-b9-de181,StructureDefinition/who-procedure,StructureDefinition/anc-b9-de36,StructureDefinition/anc-b9-de5,StructureDefinition/anc-b10-de37,StructureDefinition/anc-b10-de38,StructureDefinition/urine-test,StructureDefinition/anc-b10-de77,StructureDefinition/anc-b10-de33,StructureDefinition/anc-b10-de78,StructureDefinition/anc-b10-de34,StructureDefinition/anc-b10-de79,StructureDefinition/anc-b10-de30,StructureDefinition/anc-b10-de142,StructureDefinition/anc-b10-de70,StructureDefinition/anc-b10-de143,StructureDefinition/syphilis-test,StructureDefinition/anc-b10-de144,StructureDefinition/anc-b9-de196,StructureDefinition/blood-glucose-test,StructureDefinition/anc-b9-de84,StructureDefinition/hepatitis-c-test,StructureDefinition/who-procedurenotdone,StructureDefinition/anc-b10-de29,StructureDefinition/anc-b10-de25,StructureDefinition/anc-b10-de69,StructureDefinition/anc-b10-de26,StructureDefinition/anc-b10-de21,StructureDefinition/anc-b10-de65,StructureDefinition/anc-b10-de22,StructureDefinition/anc-b10-de66,StructureDefinition/anc-procedure,StructureDefinition/anc-b10-de61,StructureDefinition/anc-b10-de62,StructureDefinition/hiv-test,StructureDefinition/partner-hiv-test,StructureDefinition/anc-b10-de114,StructureDefinition/blood-haemoglobin-test,StructureDefinition/anc-b10-de18,StructureDefinition/anc-b10-de58,StructureDefinition/tb-screening,StructureDefinition/anc-b10-de14,StructureDefinition/anc-b9-de120,StructureDefinition/anc-b10-de17,StructureDefinition/anc-b10-de126,StructureDefinition/anc-b10-de54,StructureDefinition/anc-b10-de10,StructureDefinition/anc-b10-de203,StructureDefinition/anc-b10-de204,StructureDefinition/anc-b10-de57,StructureDefinition/anc-b10-de13,StructureDefinition/anc-b10-de50,StructureDefinition/anc-b10-de53,StructureDefinition/anc-b10-de90,StructureDefinition/anc-b10-de164,StructureDefinition/anc-b10-de241,StructureDefinition/anc-b10-de242,StructureDefinition/anc-b10-de124,StructureDefinition/anc-b10-de125,StructureDefinition/other-test,StructureDefinition/anc-b10-de181,StructureDefinition/anc-b9-de66,StructureDefinition/ultrasound,StructureDefinition/anc-b10-de49,StructureDefinition/anc-b10-de87,StructureDefinition/anc-b10-de88,StructureDefinition/anc-b10-de89,StructureDefinition/anc-b10-de6,StructureDefinition/anc-b10-de45,StructureDefinition/anc-b10-de46,StructureDefinition/anc-b10-de5,StructureDefinition/anc-b10-de83,StructureDefinition/anc-b10-de84,StructureDefinition/anc-b10-de41,StructureDefinition/anc-b10-de42,StructureDefinition/anc-b10-de9,StructureDefinition/hepatitis-b-test,StructureDefinition/anc-b10-de80,StructureDefinition/anc-b10-de81,StructureDefinition/anc-b10-de82,StructureDefinition/anc-b10-de133,StructureDefinition/anc-b10-de210,StructureDefinition/anc-procedurenotdone,StructureDefinition/anc-b10-de134,StructureDefinition/anc-b10-de2,StructureDefinition/anc-b10-de135,StructureDefinition/anc-b10-de136,StructureDefinition/anc-b10-de1","SCT"
http://hl7.org/fhir/ValueSet/device-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.208",FHIRDeviceTypes,FHIR Device Types,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/blood-type-test,StructureDefinition/anc-b9-de181,StructureDefinition/who-procedure,StructureDefinition/anc-b9-de36,StructureDefinition/anc-b9-de5,StructureDefinition/anc-b10-de37,StructureDefinition/anc-b10-de38,StructureDefinition/urine-test,StructureDefinition/anc-b10-de77,StructureDefinition/anc-b10-de33,StructureDefinition/anc-b10-de78,StructureDefinition/anc-b10-de34,StructureDefinition/anc-b10-de79,StructureDefinition/anc-b10-de30,StructureDefinition/anc-b10-de142,StructureDefinition/anc-b10-de70,StructureDefinition/anc-b10-de143,StructureDefinition/syphilis-test,StructureDefinition/anc-b10-de144,StructureDefinition/anc-b9-de196,StructureDefinition/blood-glucose-test,StructureDefinition/anc-b9-de84,StructureDefinition/hepatitis-c-test,StructureDefinition/who-procedurenotdone,StructureDefinition/anc-b10-de29,StructureDefinition/anc-b10-de25,StructureDefinition/anc-b10-de69,StructureDefinition/anc-b10-de26,StructureDefinition/anc-b10-de21,StructureDefinition/anc-b10-de65,StructureDefinition/anc-b10-de22,StructureDefinition/anc-b10-de66,StructureDefinition/anc-procedure,StructureDefinition/anc-b10-de61,StructureDefinition/anc-b10-de62,StructureDefinition/hiv-test,StructureDefinition/partner-hiv-test,StructureDefinition/anc-b10-de114,StructureDefinition/blood-haemoglobin-test,StructureDefinition/anc-b10-de18,StructureDefinition/anc-b10-de58,StructureDefinition/tb-screening,StructureDefinition/anc-b10-de14,StructureDefinition/anc-b9-de120,StructureDefinition/anc-b10-de17,StructureDefinition/anc-b10-de126,StructureDefinition/anc-b10-de54,StructureDefinition/anc-b10-de10,StructureDefinition/anc-b10-de203,StructureDefinition/anc-b10-de204,StructureDefinition/anc-b10-de57,StructureDefinition/anc-b10-de13,StructureDefinition/anc-b10-de50,StructureDefinition/anc-b10-de53,StructureDefinition/anc-b10-de90,StructureDefinition/anc-b10-de164,StructureDefinition/anc-b10-de241,StructureDefinition/anc-b10-de242,StructureDefinition/anc-b10-de124,StructureDefinition/anc-b10-de125,StructureDefinition/other-test,StructureDefinition/anc-b10-de181,StructureDefinition/anc-b9-de66,StructureDefinition/ultrasound,StructureDefinition/anc-b10-de49,StructureDefinition/anc-b10-de87,StructureDefinition/anc-b10-de88,StructureDefinition/anc-b10-de89,StructureDefinition/anc-b10-de6,StructureDefinition/anc-b10-de45,StructureDefinition/anc-b10-de46,StructureDefinition/anc-b10-de5,StructureDefinition/anc-b10-de83,StructureDefinition/anc-b10-de84,StructureDefinition/anc-b10-de41,StructureDefinition/anc-b10-de42,StructureDefinition/anc-b10-de9,StructureDefinition/hepatitis-b-test,StructureDefinition/anc-b10-de80,StructureDefinition/anc-b10-de81,StructureDefinition/anc-b10-de82,StructureDefinition/anc-b10-de133,StructureDefinition/anc-b10-de210,StructureDefinition/anc-procedurenotdone,StructureDefinition/anc-b10-de134,StructureDefinition/anc-b10-de2,StructureDefinition/anc-b10-de135,StructureDefinition/anc-b10-de136,StructureDefinition/anc-b10-de1","SCT"
http://hl7.org/fhir/ValueSet/diagnosis-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.49",DiagnosisRole,DiagnosisRole,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter,StructureDefinition/anc-episodeofcare,StructureDefinition/who-episodeofcare","THO"
http://hl7.org/fhir/ValueSet/dose-rate-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.981",DoseAndRateType,DoseAndRateType,"The kind of dose or rate specified.","StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de95,StructureDefinition/who-medicationrequest,StructureDefinition/anc-medicationrequest,StructureDefinition/vitamin-a-supplement,StructureDefinition/anc-b10-de132,StructureDefinition/iron-supplement","THO"
http://hl7.org/fhir/ValueSet/encounter-admit-source,4.0.1,draft,"2.16.840.1.113883.4.642.3.257",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-diet,4.0.1,draft,"2.16.840.1.113883.4.642.3.255",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-discharge-disposition,4.0.1,draft,"2.16.840.1.113883.4.642.3.259",DischargeDisposition,Discharge disposition,"This value set defines a set of codes that can be used to where the patient left the hospital.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.262",EncounterLocationStatus,EncounterLocationStatus,"The status of the location.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-participant-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.250",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/anc-appointment,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter,StructureDefinition/who-appointment","THO (V3),THO"
http://hl7.org/fhir/ValueSet/encounter-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.261",EncounterReasonCodes,Encounter Reason Codes,"This examples value set defines the set of codes that can be used to indicate reasons for an encounter.","StructureDefinition/anc-end-13,StructureDefinition/anc-appointment,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter,StructureDefinition/who-appointment","SCT"
http://hl7.org/fhir/ValueSet/encounter-special-arrangements,4.0.1,draft,"2.16.840.1.113883.4.642.3.253",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-special-courtesy,4.0.1,draft,"2.16.840.1.113883.4.642.3.252",SpecialCourtesy,Special courtesy,"This value set defines a set of codes that can be used to indicate special courtesies provided to the patient.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter","THO (V3)"
http://hl7.org/fhir/ValueSet/encounter-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.246",EncounterStatus,EncounterStatus,"Current state of the encounter.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.248",EncounterType,Encounter type,"This example value set defines a set of codes that can be used to indicate the type of encounter: a specific code indicating type of service provided.","StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter","THO"
http://hl7.org/fhir/ValueSet/episode-of-care-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.664",EpisodeOfCareStatus,EpisodeOfCareStatus,"The status of the episode of care.","StructureDefinition/anc-episodeofcare,StructureDefinition/who-episodeofcare","hl7.fhir.r4.core"
